t[s];CAN3.VCU_APPS_RAW.apps_1000[]
13.190100;0
13.200100;0
13.210100;0
13.220100;0
13.230100;0
13.240100;0
13.250100;0
13.260100;0
13.270100;0
13.280100;0
13.290100;0
13.300100;0
13.310100;0
13.320100;0
13.330100;0
13.340100;0
13.350100;0
13.360100;0
13.370100;0
13.380100;0
13.390100;0
13.400100;0
13.410100;0
13.420100;0
13.430100;0
13.440100;0
13.450100;0
13.460100;0
13.470100;0
13.480100;0
13.490100;0
13.500100;0
13.510100;0
13.520100;0
13.530100;0
13.540100;0
13.550100;0
13.560100;0
13.570100;0
13.580100;0
13.590100;0
13.600100;0
13.610100;0
13.620100;0
13.630100;0
13.640100;0
13.650100;0
13.660100;0
13.670100;0
13.680100;0
13.690100;0
13.700100;0
13.710100;0
13.720100;0
13.730100;0
13.740100;0
13.750100;0
13.760100;0
13.770100;0
13.780100;0
13.790100;0
13.800100;0
13.810100;0
13.820100;0
13.830100;0
13.840100;0
13.850100;0
13.860100;0
13.870100;0
13.880100;0
13.890100;0
13.900100;0
13.910100;0
13.920100;0
13.930100;0
13.940100;0
13.950100;0
13.960100;0
13.970100;0
13.980100;0
13.990100;0
14.000100;0
14.010100;0
14.020100;0
14.030100;13
14.040100;18
14.050100;19
14.060100;17
14.070100;15
14.080100;4
14.090100;15
14.100100;15
14.110100;14
14.120100;13
14.130100;13
14.140100;12
14.150100;12
14.160100;13
14.170100;17
14.180100;14
14.190100;17
14.200100;18
14.210100;23
14.220100;28
14.230100;32
14.240100;40
14.250100;44
14.260100;40
14.270100;44
14.280100;44
14.290100;45
14.300100;47
14.310100;54
14.320100;73
14.330100;97
14.340100;121
14.350100;141
14.360100;156
14.370100;161
14.380100;157
14.390100;156
14.400100;156
14.410100;153
14.420100;150
14.430100;152
14.440100;156
14.450100;157
14.460100;160
14.470100;162
14.480100;172
14.490100;172
14.500100;172
14.510100;171
14.520100;170
14.530100;168
14.540100;161
14.550100;163
14.560100;163
14.570100;165
14.580100;169
14.590100;169
14.600100;169
14.610100;163
14.620100;160
14.630100;158
14.640100;155
14.650100;164
14.660100;156
14.670100;161
14.680100;168
14.690100;173
14.700100;180
14.710100;186
14.720100;187
14.730100;188
14.740100;183
14.750100;181
14.760100;169
14.780100;173
14.790100;174
14.800100;179
14.810100;189
14.820100;195
14.830100;204
14.840100;207
14.850100;211
14.860100;208
14.870100;207
14.880100;204
14.890100;204
14.900100;212
14.910100;205
14.920100;206
14.930100;206
14.940100;207
14.950100;204
14.960100;207
14.970100;225
14.980100;207
14.990100;203
15.000100;198
15.020100;205
15.030100;207
15.040100;207
15.050100;205
15.060100;207
15.070100;210
15.080100;206
15.090100;197
15.100100;196
15.110100;187
15.120100;189
15.130100;172
15.140100;160
15.150100;149
15.160100;138
15.170100;132
15.180100;121
15.190100;119
15.200100;118
15.210100;120
15.220100;116
15.230100;110
15.240100;112
15.250100;108
15.260100;95
15.270100;69
15.280100;39
15.290100;4
15.300100;0
15.310100;0
15.320100;0
15.330100;0
15.340100;0
15.350100;0
15.360100;0
15.370100;0
15.380100;0
15.390100;0
15.400100;0
15.410100;0
15.420100;0
15.430100;0
15.440100;0
15.450100;0
15.460100;0
15.470100;0
15.480100;0
15.490100;0
15.500100;0
15.510100;0
15.520100;0
15.530100;0
15.540100;0
15.550100;0
15.560100;0
15.570100;0
15.580100;0
15.590100;0
15.600100;0
15.610100;0
15.620100;0
15.630100;0
15.640100;0
15.650100;0
15.660100;0
15.670100;0
15.680100;0
15.690100;0
15.700100;0
15.710100;0
15.720100;0
15.730100;0
15.740100;0
15.750100;0
15.760100;0
15.770100;0
15.780100;0
15.790100;0
15.800100;0
15.810100;0
15.820100;0
15.830100;0
15.840100;0
15.850100;0
15.860100;0
15.870100;0
15.880100;0
15.890100;0
15.900100;0
15.910100;0
15.920100;0
15.930100;0
15.940100;0
15.950100;0
15.960100;0
15.970100;0
15.980100;0
15.990100;0
16.000100;0
16.010100;0
16.020100;0
16.030100;0
16.040100;0
16.050100;0
16.060100;0
16.070100;0
16.080100;0
16.090100;0
16.100100;0
16.110100;0
16.120100;0
16.130100;0
16.140100;0
16.150100;0
16.160100;0
16.170100;0
16.180100;0
16.190100;0
16.200100;0
16.210100;0
16.220100;0
16.230100;0
16.240100;0
16.250100;0
16.260100;0
16.270100;0
16.280100;0
16.290100;0
16.300100;0
16.310100;0
16.320100;0
16.330100;0
16.340100;0
16.350100;0
16.360100;0
16.370100;0
16.380100;0
16.390100;0
16.400100;0
16.410100;0
16.420100;0
16.430100;0
16.440100;0
16.450100;0
16.460100;0
16.470100;19
16.480100;40
16.490100;64
16.500100;81
16.510100;96
16.520100;103
16.530100;115
16.540100;112
16.550100;113
16.560100;123
16.570100;115
16.580100;124
16.590100;119
16.600100;123
16.610100;123
16.620100;132
16.630100;139
16.650100;149
16.660100;155
16.680100;164
16.690100;172
16.700100;179
16.710100;186
16.720100;192
16.730100;198
16.740100;213
16.750100;202
16.760100;199
16.770100;195
16.780100;198
16.790100;178
16.800100;169
16.810100;163
16.820100;156
16.830100;152
16.840100;145
16.850100;140
16.860100;140
16.870100;145
16.880100;141
16.890100;148
16.900100;130
16.910100;106
16.920100;76
16.930100;44
16.940100;20
16.950100;0
16.960100;0
16.970100;0
16.980100;0
16.990100;0
17.000100;0
17.010100;0
17.020100;0
17.030100;0
17.040100;0
17.050100;0
17.060100;0
17.070100;0
17.080100;0
17.090100;0
17.100100;0
17.110100;0
17.120100;0
17.130100;0
17.140100;0
17.150100;0
17.160100;0
17.170100;0
17.180100;0
17.190100;0
17.200100;0
17.210100;0
17.220100;0
17.230100;0
17.240100;0
17.250100;0
17.260100;0
17.270100;0
17.280100;0
17.290100;0
17.300100;0
17.310100;0
17.320100;0
17.330100;0
17.340100;0
17.350100;0
17.360100;0
17.370100;0
17.380100;0
17.390100;0
17.400100;0
17.410100;0
17.420100;0
17.430100;0
17.440100;0
17.450100;0
17.460100;0
17.470100;0
17.480100;0
17.490100;0
17.500100;0
17.510100;0
17.520100;0
17.530100;0
17.540100;0
17.550100;0
17.560100;0
17.570100;0
17.580100;0
17.590100;0
17.600100;0
17.610100;0
17.620100;0
17.630100;0
17.640100;0
17.650100;0
17.660100;0
17.670100;0
17.680100;0
17.690100;0
17.700100;0
17.710100;0
17.720100;0
17.730100;0
17.740100;0
17.750100;0
17.760100;0
17.770100;0
17.780100;0
17.790100;0
17.800100;0
17.810100;0
17.820100;0
17.830100;0
17.840100;0
17.850100;0
17.860100;0
17.870100;0
17.880100;0
17.890100;0
17.900100;0
17.910100;0
17.920100;0
17.930100;0
17.940100;0
17.950100;0
17.960100;0
17.970100;0
17.980100;0
17.990100;0
18.000100;0
18.010100;0
18.020100;0
18.030100;0
18.040100;0
18.050100;0
18.060100;0
18.070100;0
18.080100;0
18.090100;0
18.100100;0
18.110100;0
18.120100;0
18.130100;0
18.140100;0
18.150100;0
18.160100;0
18.170100;20
18.180100;43
18.190100;64
18.200100;81
18.210100;96
18.220100;111
18.230100;123
18.240100;129
18.250100;132
18.260100;140
18.270100;148
18.280100;153
18.290100;157
18.300100;161
18.310100;164
18.320100;168
18.330100;174
18.340100;186
18.350100;203
18.360100;219
18.370100;240
18.380100;258
18.390100;278
18.400100;305
18.410100;304
18.420100;308
18.430100;308
18.440100;307
18.450100;308
18.460100;309
18.470100;309
18.480100;313
18.490100;314
18.500100;315
18.510100;322
18.520100;326
18.530100;330
18.540100;333
18.550100;345
18.560100;349
18.570100;354
18.580100;353
18.590100;354
18.600100;361
18.610100;372
18.620100;387
18.630100;407
18.640100;424
18.650100;440
18.660100;440
18.670100;456
18.680100;440
18.690100;435
18.700100;432
18.710100;433
18.720100;433
18.730100;435
18.740100;443
18.750100;457
18.760100;468
18.770100;485
18.780100;497
18.790100;510
18.800100;521
18.810100;529
18.820100;533
18.830100;535
18.840100;530
18.850100;526
18.860100;525
18.870100;521
18.880100;514
18.890100;513
18.900100;514
18.910100;510
18.920100;508
18.930100;513
18.940100;529
18.950100;518
18.960100;522
18.970100;525
18.980100;529
18.990100;527
19.000100;529
19.010100;522
19.020100;526
19.030100;523
19.040100;527
19.050100;515
19.060100;509
19.070100;509
19.080100;505
19.090100;513
19.100100;513
19.110100;516
19.120100;515
19.130100;513
19.140100;508
19.150100;505
19.160100;506
19.170100;498
19.180100;489
19.190100;477
19.200100;471
19.210100;462
19.220100;458
19.230100;451
19.240100;447
19.250100;439
19.260100;434
19.270100;434
19.280100;435
19.290100;448
19.300100;443
19.310100;446
19.320100;457
19.330100;455
19.340100;458
19.350100;452
19.360100;450
19.370100;446
19.380100;446
19.390100;443
19.400100;445
19.410100;450
19.420100;426
19.430100;417
19.440100;399
19.450100;379
19.460100;353
19.470100;323
19.480100;288
19.490100;250
19.500100;213
19.510100;174
19.520100;143
19.530100;112
19.540100;91
19.550100;69
19.560100;54
19.570100;42
19.580100;30
19.590100;30
19.600100;19
19.610100;6
19.620100;0
19.630100;0
19.640100;0
19.650100;0
19.660100;0
19.670100;0
19.680100;0
19.690100;0
19.700100;0
19.710100;0
19.720100;0
19.730100;0
19.740100;0
19.750100;0
19.760100;0
19.770100;0
19.780100;0
19.790100;0
19.800100;0
19.810100;0
19.820100;0
19.830100;0
19.840100;0
19.850100;0
19.860100;0
19.870100;0
19.880100;0
19.890100;6
19.900100;11
19.910100;12
19.920100;14
19.930100;12
19.940100;12
19.950100;12
19.960100;15
19.970100;12
19.980100;10
19.990100;10
20.000100;6
20.010100;4
20.020100;0
20.030100;0
20.040100;0
20.050100;0
20.060100;0
20.070100;0
20.080100;0
20.090100;0
20.100100;0
20.110100;0
20.120100;0
20.130100;0
20.140100;0
20.150100;0
20.160100;0
20.170100;0
20.180100;0
20.190100;0
20.200100;0
20.210100;0
20.220100;0
20.230100;0
20.240100;0
20.250100;0
20.260100;0
20.270100;0
20.280100;0
20.290100;0
20.300100;0
20.310100;0
20.320100;0
20.330100;0
20.340100;0
20.350100;0
20.360100;0
20.370100;0
20.380100;0
20.390100;0
20.400100;0
20.410100;0
20.420100;0
20.430100;0
20.440100;0
20.450100;0
20.460100;0
20.470100;0
20.480100;0
20.490100;0
20.500100;0
20.510100;0
20.520100;0
20.530100;0
20.540100;0
20.550100;0
20.560100;0
20.570100;0
20.580100;0
20.590100;0
20.600100;0
20.610100;0
20.620100;0
20.630100;0
20.640100;0
20.650100;0
20.660100;0
20.670100;0
20.680100;0
20.690100;0
20.700100;0
20.710100;0
20.720100;0
20.730100;0
20.740100;0
20.750100;5
20.760100;24
20.770100;37
20.780100;47
20.790100;47
20.800100;47
20.810100;42
20.820100;44
20.830100;42
20.840100;46
20.850100;55
20.860100;45
20.870100;46
20.880100;44
20.890100;46
20.900100;46
20.910100;48
20.920100;51
20.930100;55
20.940100;66
20.950100;65
20.960100;60
20.970100;69
20.980100;69
20.990100;61
21.000100;61
21.010100;63
21.020100;66
21.030100;78
21.040100;85
21.050100;95
21.060100;103
21.080100;104
21.090100;97
21.100100;93
21.110100;85
21.120100;78
21.130100;76
21.140100;74
21.150100;74
21.160100;80
21.170100;85
21.180100;81
21.190100;91
21.200100;88
21.210100;85
21.220100;87
21.230100;96
21.250100;96
21.260100;91
21.270100;88
21.280100;81
21.290100;70
21.300100;63
21.310100;55
21.320100;48
21.330100;45
21.340100;46
21.350100;47
21.360100;48
21.370100;51
21.380100;49
21.390100;49
21.400100;51
21.410100;49
21.420100;51
21.430100;47
21.440100;46
21.450100;49
21.460100;48
21.470100;52
21.480100;64
21.490100;62
21.500100;66
21.510100;61
21.520100;56
21.530100;51
21.540100;40
21.550100;31
21.560100;15
21.570100;7
21.580100;7
21.590100;9
21.600100;9
21.610100;7
21.620100;0
21.630100;5
21.640100;12
21.650100;2
21.660100;5
21.670100;4
21.680100;0
21.690100;0
21.700100;0
21.710100;0
21.720100;0
21.730100;0
21.740100;0
21.750100;0
21.760100;0
21.770100;0
21.780100;0
21.790100;0
21.800100;0
21.810100;0
21.820100;0
21.830100;0
21.840100;0
21.850100;0
21.860100;0
21.870100;0
21.880100;0
21.890100;0
21.900100;0
21.910100;0
21.920100;0
21.930100;0
21.940100;0
21.950100;0
21.960100;0
21.970100;0
21.980100;0
21.990100;11
22.000100;24
22.010100;40
22.020100;60
22.030100;81
22.040100;103
22.050100;121
22.060100;135
22.070100;141
22.080100;140
22.090100;150
22.100100;143
22.110100;144
22.120100;147
22.130100;152
22.140100;158
22.150100;160
22.160100;166
22.170100;168
22.180100;170
22.190100;172
22.200100;172
22.210100;173
22.220100;181
22.240100;172
22.260100;173
22.270100;172
22.280100;168
22.290100;172
22.300100;170
22.310100;168
22.320100;164
22.330100;164
22.340100;163
22.350100;165
22.360100;163
22.370100;162
22.380100;158
22.390100;162
22.410100;162
22.420100;162
22.430100;166
22.440100;162
22.450100;161
22.460100;161
22.470100;165
22.480100;164
22.490100;163
22.500100;164
22.510100;165
22.520100;161
22.530100;160
22.540100;165
22.550100;155
22.560100;163
22.570100;150
22.580100;156
22.590100;154
22.600100;147
22.610100;149
22.620100;150
22.630100;149
22.640100;150
22.650100;150
22.660100;144
22.670100;137
22.680100;129
22.690100;97
22.700100;70
22.710100;32
22.720100;4
22.730100;0
22.740100;0
22.750100;0
22.760100;0
22.770100;0
22.780100;0
22.790100;0
22.800100;0
22.810100;0
22.820100;0
22.830100;0
22.840100;0
22.850100;0
22.860100;0
22.870100;0
22.880100;0
22.890100;0
22.900100;0
22.910100;0
22.920100;0
22.930100;0
22.940100;12
22.950100;35
22.960100;57
22.970100;78
22.980100;99
22.990100;118
23.000100;129
23.010100;148
23.020100;146
23.030100;148
23.040100;152
23.050100;150
23.060100;157
23.070100;154
23.080100;143
23.090100;138
23.100100;132
23.110100;130
23.120100;129
23.130100;131
23.140100;136
23.150100;145
23.160100;146
23.170100;154
23.180100;162
23.190100;169
23.200100;185
23.210100;199
23.220100;214
23.230100;228
23.240100;234
23.250100;241
23.260100;246
23.270100;248
23.280100;248
23.290100;248
23.300100;247
23.310100;250
23.320100;250
23.330100;249
23.340100;252
23.350100;250
23.360100;247
23.370100;238
23.380100;233
23.390100;228
23.400100;228
23.410100;227
23.420100;240
23.430100;242
23.440100;234
23.450100;239
23.460100;240
23.470100;248
23.480100;250
23.490100;248
23.500100;250
23.510100;253
23.520100;252
23.530100;249
23.540100;249
23.550100;248
23.560100;248
23.570100;248
23.580100;254
23.590100;256
23.600100;264
23.610100;267
23.620100;271
23.630100;275
23.640100;276
23.650100;275
23.660100;274
23.670100;273
23.680100;272
23.690100;271
23.700100;272
23.710100;273
23.720100;276
23.730100;282
23.740100;288
23.750100;290
23.760100;292
23.770100;298
23.780100;299
23.790100;294
23.800100;292
23.810100;288
23.820100;282
23.830100;284
23.840100;284
23.850100;283
23.860100;282
23.870100;282
23.880100;288
23.890100;294
23.900100;297
23.910100;298
23.920100;300
23.930100;296
23.940100;297
23.950100;292
23.960100;290
23.970100;287
23.980100;283
23.990100;278
24.000100;290
24.010100;287
24.020100;279
24.030100;283
24.040100;281
24.050100;289
24.060100;294
24.070100;289
24.080100;290
24.090100;290
24.100100;291
24.110100;296
24.120100;301
24.130100;305
24.140100;300
24.150100;295
24.160100;288
24.170100;284
24.180100;275
24.190100;273
24.200100;275
24.210100;275
24.220100;288
24.230100;298
24.240100;313
24.250100;323
24.260100;317
24.270100;313
24.280100;296
24.290100;281
24.300100;266
24.310100;257
24.320100;252
24.330100;262
24.340100;254
24.350100;237
24.360100;227
24.370100;211
24.380100;190
24.390100;165
24.400100;132
24.410100;95
24.420100;62
24.430100;30
24.440100;6
24.450100;0
24.460100;0
24.470100;0
24.480100;0
24.490100;0
24.500100;0
24.510100;0
24.520100;0
24.530100;0
24.540100;0
24.550100;0
24.560100;0
24.570100;0
24.580100;0
24.590100;0
24.600100;0
24.610100;0
24.620100;0
24.630100;0
24.640100;0
24.650100;0
24.660100;0
24.670100;0
24.680100;0
24.690100;0
24.700100;0
24.710100;0
24.720100;0
24.730100;0
24.740100;0
24.750100;0
24.760100;0
24.770100;0
24.780100;0
24.790100;0
24.800100;0
24.810100;0
24.820100;0
24.830100;0
24.840100;0
24.850100;0
24.860100;0
24.870100;0
24.880100;0
24.890100;0
24.900100;0
24.910100;0
24.920100;0
24.930100;0
24.940100;0
24.950100;0
24.960100;0
24.970100;0
24.980100;0
24.990100;0
25.000100;0
25.010100;0
25.020100;0
25.030100;0
25.040100;0
25.050100;0
25.060100;0
25.070100;0
25.080100;0
25.090100;0
25.100100;0
25.110100;0
25.120100;0
25.130100;0
25.140100;0
25.150100;0
25.160100;13
25.170100;34
25.180100;35
25.190100;9
25.200100;0
25.210100;0
25.220100;0
25.230100;0
25.240100;0
25.250100;0
25.260100;0
25.270100;0
25.280100;0
25.290100;0
25.300100;0
25.310100;0
25.320100;0
25.330100;0
25.340100;0
25.350100;0
25.360100;0
25.370100;0
25.380100;0
25.390100;0
25.400100;0
25.410100;0
25.420100;1
25.430100;4
25.440100;4
25.450100;0
25.460100;0
25.470100;0
25.480100;6
25.490100;24
25.500100;27
25.510100;32
25.520100;38
25.530100;35
25.540100;39
25.550100;42
25.560100;38
25.570100;38
25.580100;37
25.590100;38
25.600100;39
25.610100;35
25.620100;32
25.630100;28
25.640100;31
25.650100;31
25.660100;32
25.670100;32
25.680100;39
25.690100;37
25.700100;53
25.710100;63
25.720100;70
25.730100;73
25.740100;74
25.750100;76
25.760100;72
25.770100;68
25.780100;72
25.790100;70
25.800100;78
25.810100;81
25.820100;93
25.830100;102
25.840100;104
25.850100;101
25.860100;96
25.870100;87
25.880100;81
25.890100;81
25.900100;88
25.910100;91
25.920100;101
25.930100;111
25.940100;130
25.950100;124
25.960100;130
25.970100;135
25.980100;139
25.990100;147
26.000100;155
26.010100;168
26.030100;188
26.040100;191
26.050100;191
26.060100;190
26.070100;190
26.080100;194
26.090100;196
26.100100;202
26.110100;207
26.120100;211
26.130100;208
26.140100;208
26.150100;210
26.160100;208
26.170100;206
26.180100;206
26.190100;207
26.200100;203
26.210100;200
26.220100;198
26.230100;210
26.240100;204
26.250100;197
26.260100;196
26.270100;198
26.280100;197
26.290100;194
26.300100;195
26.310100;196
26.330100;210
26.340100;223
26.350100;239
26.360100;253
26.370100;261
26.380100;279
26.390100;282
26.400100;279
26.410100;289
26.420100;301
26.430100;315
26.440100;333
26.450100;353
26.460100;380
26.470100;401
26.480100;425
26.490100;458
26.500100;490
26.510100;518
26.520100;544
26.530100;573
26.540100;586
26.550100;584
26.560100;589
26.570100;592
26.580100;578
26.590100;569
26.600100;563
26.610100;551
26.620100;549
26.630100;552
26.640100;552
26.650100;568
26.660100;586
26.670100;605
26.680100;622
26.690100;633
26.700100;656
26.710100;657
26.720100;649
26.730100;655
26.740100;639
26.750100;626
26.760100;615
26.770100;603
26.780100;595
26.790100;589
26.800100;585
26.810100;584
26.820100;590
26.830100;598
26.840100;606
26.850100;622
26.860100;631
26.870100;623
26.880100;628
26.890100;625
26.900100;609
26.910100;617
26.920100;611
26.930100;606
26.940100;601
26.950100;597
26.960100;594
26.970100;597
26.980100;601
26.990100;617
27.000100;625
27.010100;632
27.020100;626
27.030100;625
27.040100;623
27.050100;614
27.060100;613
27.070100;607
27.080100;602
27.090100;598
27.100100;601
27.110100;603
27.120100;601
27.130100;606
27.140100;615
27.150100;614
27.160100;613
27.170100;601
27.180100;591
27.190100;589
27.200100;588
27.210100;588
27.220100;593
27.230100;602
27.240100;608
27.250100;614
27.260100;611
27.270100;608
27.280100;608
27.290100;598
27.300100;591
27.310100;576
27.320100;574
27.330100;557
27.340100;546
27.350100;532
27.360100;514
27.370100;496
27.380100;471
27.390100;434
27.400100;380
27.410100;313
27.420100;227
27.430100;143
27.440100;59
27.450100;0
27.460100;0
27.470100;0
27.480100;0
27.490100;0
27.500100;0
27.510100;0
27.520100;0
27.530100;0
27.540100;0
27.550100;0
27.560100;0
27.570100;0
27.580100;0
27.590100;0
27.600100;0
27.610100;0
27.620100;0
27.630100;0
27.640100;0
27.650100;0
27.660100;0
27.670100;0
27.680100;0
27.690100;0
27.700100;0
27.710100;0
27.720100;0
27.730100;0
27.740100;0
27.750100;0
27.760100;0
27.770100;0
27.780100;0
27.790100;0
27.800100;0
27.810100;0
27.820100;0
27.830100;0
27.840100;0
27.850100;0
27.860100;0
27.870100;0
27.880100;0
27.890100;0
27.900100;0
27.910100;0
27.920100;0
27.930100;0
27.940100;0
27.950100;0
27.960100;0
27.970100;0
27.980100;0
27.990100;0
28.000100;0
28.010100;0
28.020100;0
28.030100;0
28.040100;0
28.050100;0
28.060100;0
28.070100;0
28.080100;0
28.090100;0
28.100100;0
28.110100;0
28.120100;0
28.130100;0
28.140100;0
28.150100;0
28.160100;0
28.170100;0
28.180100;0
28.190100;0
28.200100;0
28.210100;0
28.220100;0
28.230100;0
28.240100;0
28.250100;0
28.260100;0
28.270100;0
28.280100;0
28.290100;0
28.300100;0
28.310100;0
28.320100;0
28.330100;0
28.340100;0
28.350100;0
28.360100;0
28.370100;0
28.380100;0
28.390100;0
28.400100;0
28.410100;0
28.420100;0
28.430100;0
28.440100;0
28.450100;0
28.460100;0
28.470100;0
28.480100;0
28.490100;0
28.500100;0
28.510100;0
28.520100;0
28.530100;0
28.540100;0
28.550100;0
28.560100;0
28.570100;0
28.580100;0
28.590100;0
28.600100;0
28.610100;0
28.620100;0
28.630100;0
28.640100;0
28.650100;0
28.660100;0
28.670100;0
28.680100;0
28.690100;0
28.700100;0
28.710100;0
28.720100;0
28.730100;0
28.740100;0
28.750100;0
28.760100;0
28.770100;0
28.780100;0
28.790100;0
28.800100;0
28.810100;24
28.820100;48
28.830100;76
28.840100;103
28.850100;129
28.860100;161
28.870100;191
28.880100;227
28.890100;261
28.900100;292
28.910100;317
28.920100;339
28.930100;350
28.940100;358
28.950100;364
28.960100;365
28.970100;368
28.980100;379
28.990100;385
29.000100;395
29.010100;404
29.020100;415
29.030100;418
29.040100;416
29.050100;404
29.060100;383
29.070100;357
29.080100;346
29.090100;318
29.100100;323
29.110100;324
29.120100;342
29.130100;366
29.140100;401
29.150100;441
29.160100;477
29.170100;509
29.180100;539
29.190100;573
29.200100;606
29.210100;628
29.220100;652
29.230100;658
29.240100;640
29.250100;633
29.260100;619
29.270100;595
29.280100;563
29.290100;518
29.300100;476
29.310100;450
29.320100;443
29.330100;439
29.340100;435
29.350100;441
29.360100;443
29.370100;450
29.380100;459
29.390100;468
29.400100;480
29.410100;487
29.420100;499
29.430100;509
29.440100;516
29.450100;517
29.460100;531
29.470100;549
29.480100;567
29.490100;583
29.500100;594
29.510100;598
29.520100;588
29.530100;567
29.540100;538
29.550100;488
29.560100;443
29.570100;416
29.580100;403
29.590100;403
29.600100;396
29.610100;389
29.620100;366
29.630100;345
29.640100;321
29.650100;299
29.660100;279
29.670100;265
29.680100;252
29.690100;248
29.700100;242
29.710100;242
29.720100;241
29.730100;239
29.740100;244
29.750100;247
29.760100;261
29.770100;298
29.780100;328
29.790100;362
29.800100;392
29.810100;430
29.820100;451
29.830100;460
29.840100;451
29.850100;434
29.860100;414
29.870100;390
29.880100;374
29.890100;374
29.900100;375
29.910100;373
29.920100;368
29.930100;363
29.940100;374
29.950100;380
29.960100;385
29.970100;397
29.980100;415
29.990100;415
30.000100;434
30.010100;451
30.020100;459
30.030100;458
30.040100;456
30.050100;441
30.060100;432
30.070100;422
30.080100;418
30.090100;397
30.100100;387
30.110100;376
30.120100;367
30.130100;358
30.140100;351
30.150100;356
30.160100;371
30.170100;395
30.180100;414
30.190100;425
30.200100;426
30.210100;413
30.220100;409
30.230100;399
30.240100;391
30.250100;391
30.260100;390
30.270100;387
30.280100;383
30.290100;381
30.300100;379
30.310100;376
30.320100;373
30.330100;374
30.340100;372
30.350100;370
30.360100;359
30.370100;349
30.380100;349
30.390100;345
30.400100;333
30.410100;339
30.420100;348
30.430100;350
30.440100;329
30.450100;318
30.460100;294
30.470100;265
30.480100;242
30.490100;227
30.500100;223
30.510100;223
30.520100;225
30.530100;223
30.540100;229
30.550100;230
30.560100;219
30.570100;217
30.580100;206
30.590100;199
30.600100;198
30.610100;186
30.620100;182
30.630100;182
30.640100;198
30.650100;211
30.660100;229
30.670100;246
30.680100;272
30.690100;286
30.700100;299
30.710100;301
30.720100;297
30.730100;297
30.740100;297
30.750100;283
30.760100;284
30.770100;280
30.790100;280
30.800100;288
30.810100;298
30.820100;296
30.830100;312
30.840100;308
30.860100;295
30.880100;278
30.890100;271
30.900100;267
30.910100;271
30.920100;279
30.930100;284
30.940100;296
30.950100;303
30.960100;298
30.970100;307
30.980100;300
30.990100;307
31.000100;309
31.010100;298
31.020100;297
31.030100;298
31.040100;300
31.050100;305
31.060100;307
31.070100;306
31.080100;311
31.100100;308
31.110100;308
31.120100;306
31.130100;303
31.140100;301
31.150100;303
31.160100;304
31.170100;304
31.180100;304
31.190100;306
31.200100;306
31.210100;306
31.220100;304
31.230100;305
31.240100;306
31.250100;311
31.260100;306
31.270100;301
31.280100;301
31.290100;291
31.300100;278
31.310100;274
31.320100;280
31.330100;286
31.340100;297
31.350100;307
31.360100;321
31.370100;336
31.380100;356
31.390100;382
31.400100;400
31.410100;408
31.420100;404
31.430100;395
31.440100;389
31.450100;370
31.460100;361
31.470100;361
31.480100;362
31.490100;373
31.500100;389
31.510100;408
31.520100;421
31.530100;430
31.540100;441
31.550100;435
31.560100;441
31.570100;445
31.580100;442
31.590100;451
31.600100;450
31.610100;442
31.620100;437
31.630100;443
31.640100;441
31.650100;442
31.660100;443
31.670100;448
31.680100;445
31.690100;441
31.700100;441
31.710100;441
31.720100;441
31.730100;438
31.740100;441
31.750100;435
31.760100;448
31.770100;448
31.780100;447
31.790100;446
31.800100;443
31.810100;440
31.820100;439
31.830100;442
31.840100;445
31.850100;445
31.860100;447
31.870100;448
31.880100;447
31.890100;443
31.900100;440
31.910100;432
31.920100;418
31.930100;406
31.940100;390
31.950100;388
31.960100;384
31.970100;391
31.980100;406
31.990100;420
32.000100;422
32.010100;422
32.020100;418
32.030100;414
32.040100;409
32.050100;397
32.060100;391
32.070100;389
32.080100;400
32.090100;399
32.100100;384
32.110100;373
32.120100;356
32.130100;329
32.140100;288
32.150100;258
32.160100;220
32.170100;187
32.180100;158
32.190100;133
32.200100;119
32.210100;106
32.220100;104
32.230100;110
32.240100;113
32.250100;118
32.260100;119
32.270100;122
32.280100;121
32.290100;119
32.300100;122
32.310100;124
32.320100;130
32.330100;132
32.340100;132
32.350100;132
32.360100;132
32.370100;132
32.380100;136
32.390100;137
32.400100;137
32.410100;138
32.420100;140
32.430100;147
32.440100;155
32.450100;164
32.460100;169
32.470100;168
32.480100;171
32.490100;177
32.500100;187
32.510100;196
32.520100;199
32.530100;203
32.540100;202
32.550100;198
32.560100;197
32.570100;187
32.580100;177
32.590100;168
32.600100;168
32.610100;169
32.620100;177
32.630100;170
32.640100;160
32.650100;140
32.660100;96
32.670100;46
32.680100;0
32.690100;0
32.700100;0
32.710100;0
32.720100;0
32.730100;0
32.740100;0
32.750100;0
32.760100;0
32.770100;0
32.780100;0
32.790100;0
32.800100;0
32.810100;0
32.820100;0
32.830100;0
32.840100;0
32.850100;0
32.860100;0
32.870100;0
32.880100;0
32.890100;0
32.900100;0
32.910100;0
32.920100;0
32.930100;0
32.940100;0
32.950100;0
32.960100;0
32.970100;0
32.980100;0
32.990100;0
33.000100;0
33.010100;0
33.020100;0
33.030100;0
33.040100;0
33.050100;0
33.060100;0
33.070100;0
33.080100;0
33.090100;0
33.100100;0
33.110100;0
33.120100;0
33.130100;0
33.140100;0
33.150100;0
33.160100;0
33.170100;0
33.180100;0
33.190100;0
33.200100;0
33.210100;0
33.220100;0
33.230100;0
33.240100;0
33.250100;0
33.260100;0
33.270100;0
33.280100;0
